startup;avaliacao;processado;neutro;positivo;negativo;misto
Resultados Digitais;"A empresa possui um excelente ambiente e é muito bom de se trabalhar. Entretanto, pagam mal se comparar com o mercado e outras startups do mesmo tamanho.

Além disso, o corpo de gestores são fracos e implementam 'boas práticas' afim de fingir que se importam com as pessoas.

Querem fazer benchmarking para tudo e por isso a empresa não é original, imitam tudo dos outros, inclusive dos concorrentes.

Ninguém gosta do produto da empresa, sempre com bugs e problemas. Parece que é uma empresa de serviço, os clientes reclamam muito que o atendimento é bom, mas o produto é ruim.";False;;;;
Resultados Digitais;Muita mentira para uma empresa só. Paga pouco mas explora todo mundo. Diretoria não tem visão e a gestão é pior ainda. ;False;;;;
Resultados Digitais;"Se tem alguma termo para definir a RD é a falta de transparência: nos salários, nos processos seletivos, na promoção / demissão das pessoas, e nas decisões da gestão e direção. A RD se gaba de abrir o processo de promoção para quem deseja se candidatar, mas o processo já abre com cartas marcadas de quem vai ser escolhido ou não, e tudo é uma cena. O RH é omisso e corrobora com isso, e ainda ouve-se nos corredores histórias de assédio, machismo e racismo por pessoas em cargos altos. E não é apenas de líderes homens, mas mulheres também. O RH que devia cuidar da cultura da empresa, mas é o que mais ferra com ela (só tem cabeça-de-vento).

Na gestão, o que vale é fazer barulho: todo mundo tem que ver o que você fez, não importa se aquilo resolve o problema ou não, e o jogo de política é uma piada. Ninguém quer resolver o problema, só querem o holofote ou tirar o c** da reta para não correr o risco de demissão. A diferença de informação na mão de um gestor para outros funcionários é absurda, e eles usam isso para fazer juízo de valor sem conhecer de fato o outro funcionário. Os processos são uma bagunça e a venda do ""life-style"" é uma piada: quer aumento ou promoção, trabalhe que nem um condenado. E quem você conhece e puxa-saco lá dentro faz toda a diferença pra conseguir uma promoção (líderes que são tidos como exemplo são amigos pessoais dos fundadores).

O salário é ruim, abaixo da média, e te vendem a ideia de que você vai crescer e aprender muito lá (não caiam na história do foguete). Além disso, estão mais preocupados em vender a imagem para fora (pressão imensa para todos participarem do Great Place to Work) do que manter os funcionários lá dentro, e fazem a lavagem cerebral de que você nunca irá se realizar em outra empresa.

Apesar desses problemas de cultura e de gestão, a empresa consegue atrair bons funcionários e tem muita gente competente lá, pena que muitos não conseguem mostrar todo potencial. A infraestrutura é boa, e seria um absurdo se não fosse com tanto dinheiro de investidores, que não veem a hora de virar um ""unicórnio"" e vender a empresa, que é a única coisa que importa para os fundadores.";False;;;;
Resultados Digitais;"Você compra a ideia do unicórnio, do foguete, mas entra numa casa sem paredes. A diretoria está totalmente despreparada para os desafios, se fosse em uma empresa em que eles fossem funcionários já teriam todos sido demitidos.

O CEO só viaja, não entende nada de tecnologia e ainda fica dando palpite nos direcionamentos do produto quando a última vez que ele deve ter olhado para o produto mesmo foi em 2011, quando nem produto existia, vai entender, mesmo assim ninguém na diretoria ousa discutir com ele em suas decisões egocêntricas e pouco fundamentadas.

Os líderes são em geral os amigos dos fundadores, ou seja, o despreparo só é passado de uma liderança para outra. Em cargos altos de gestão, líderes que cometeram abuso sexual, abuso moral, com certeza um ambiente pouco saudável psicologicamente.

No final do dia se você conseguir manter a sanidade será mal pago, mal reconhecido e correrá o risco de ver seu rendimento baixar e seu gestor te cobrar por mais.";False;;;;
Resultados Digitais;"A empresa é sensacional. É o melhor lugar em que já trabalhei (e passei por muitos).

A diretoria seniorizou bastante nos últimos meses, trouxe gente de fora, com experiência e vontade de fazer a coisa dar certo.

O time de middle managers ainda é um pouco inexperiente para a função, mas a empresa reconhece isso e investe em treinamento para eles.

É verdade que contrata bastante cabeça de bagre também. Alguns até responderam este form. Aliás, se tem uma crítica que a gente pode fazer à RD é que ela demora demais pra demitir essa gente maluca.";False;;;;
Resultados Digitais;Adoro trabalhar aqui. Pessoas comprometidas, cultura foda e metas desafiadoras. Poderia melhorar salário.;False;;;;
Resultados Digitais;"A RD é um ótimo lugar pra você começar sua carreira, mas tem diversos problemas se você passa mais de 6 meses lá:
1. Sexismo como nunca visto igual: 
- tem um ex-staff do CEO que hoje trabalha em produto que já assediou (sexualmente) diversas mulheres e quando o CEO soube não fez absolutamente nada e o cara continua crescendo na empresa.
- olhe o board e líderes: só homens. Inclusive no time de Marketing onde em todo lugar a maioria é mulher na RD a maioria é homem porque o ambiente é tão machista que as mulheres acabam saindo
- Líderes despreparados negando 1:1 quando a mulher é grávida, ou negando aumento porque a mulher está gravida ou fazendo trabalhar no evento da empresa mesmo estando grávida e passando mal.
- homens passando a mal nas mulheres em escadas e elevadores
- demora na resolução de casos de assédio, mesmo quando se tem screenshots de todas as conversas do assediador

2. Benchmarking pra todo lado e acima de tudo
A RD só sabe copiar o Mailchimp e a Hubspot. E esse é o discurso do próprio Eric. Em outras startups o CEO é quem dá visão de produto porque ele possui visão de produto, no caso da RD a visão é fazer tudo que a Hubspot ja fez e isso desmotiva muito porque você nunca está criando algo, você copia de um jeito bem ruim

3. Gestão bem fraca e líderes que são amigos dos founders
- Aliás, todos os founders são amigos e mesmo quando um deles não performa bem não se é demitido. É uma brotheragem bem grande
- Contrataram um Gestor de Designer que não gerencia e não faz a área de design crescer, mas que só promove homens e fica postando coisas no Instagram e compra livros.
- Gestores da área de produto cometem assédio moral: techleader faz ameaças por slack pra funcionária se ela falar algo pro CTO por exemplo
- Rotations e processos internos com pessoas já selecionadas antes de fazer o processo.

4. Lugar que valoriza muito o fun e o cool, mas demora pra atuar em coisas sérias
Demorou bastante pra sair um código de conduta, com esse tamanho de empresa... e com esse histórico de problemas...

Resumindo, a RD é um ambiente pra você aprender muito, mas tem que ficar de olho nesses problemas e saber suportar um ambiente machista e a desvalorização do produto. Se você trabalha com vendas, marketing e CS talvez seja melhor.
";False;;;;
Resultados Digitais;"Com certeza se destaca pela velocidade de desenvolvimento das pessoas que lá entram. Uma empresa que quer e precisa crescer rápido investe muito em desenvolvimento de pessoas e acredito que é empresa referência nisso. Se até o momento não levantaram a RD como empresa a se seguir nesse aspecto, deveriam. Excelentes práticas de compartilhamento de conhecimento, sendo um dos valores da empresa.

Só que é a custo de muita dor e muita briga de ego também. Muita gente acaba adoecendo lá dentro por conta de pressão por meta, desempenho, conduta.
O ego é por ter absolutamente todo mundo com o background parecido. Classe média, faculdade boa, intercâmbio, empresa júnior e AIESEC. Quem tem problema de autoestima se ferra muito brigando entre si, se autoafirmando, puxando saco de gerência pra conseguir cargo (e conseguir mesmo sendo péssimo para a função).

Do jeito que cresceu, as pessoas são números e gerência não tem medo de dizer isso se você demonstra insatisfação de alguma forma. Você tem que demonstrar trabalhando duro (12h por dia) e engolindo sapo.

Cada área é uma empresa diferente que não consegue conversar com a outra. É praticamente todo mundo com o ** na mão fazendo o seu porque senão é demitido por não bater meta. Foi piorando com o tempo depois do investimento.

Não adianta encher de comida e festa e ampliação se não consegue manter os talentos. Tem tanta gente foda que parece que o lugar vai implodir. Pessoas que se libertam da tão falada lavagem cerebral saem e a empresa é péssima em retenção. Paga mal para o que exige e tira de saúde. 

Isso sem falar de assédio moral e sexual que a empresa até agora não aprendeu a lidar e que já foi comentado.

Recomendo para quem quer crescer rápido na carreira. Não são só flores, tem problemas de empresa grande. Aguenta quem valoriza trabalho acima de tudo.";False;;;;
Resultados Digitais;"A Empresa tem uma ótima infraestrutura: comida, lanches, games. 
PARA POR AÍ. 
Assédio moral e sexual são constantes, vistos quase como ""naturais"". Não cheguei a presenciar racismo, mas já ouvi relatos. A gestão é burra e as promoções baseadas em amizades. Se o gestor vai com a tua cara, ""te promove"" o que torna o processo de promoção fajuto, mentiroso e todo mundo sabe disso.
Se o cara não vai com a tua cara, te demite. E não adianta tu mostrar as métricas que provam seu rendimento. Nunca tive 1:1 pior em minha vida, basicamente você vai no 1:1 para ser cobrado e não para dizer seus anseios e receber orientações de como alcançar. O CEO passa mais tempo dentro de avião do que dentro da empresa e o CTO brinca de ser ""líder"".
Enfim, é um bom lugar para aprender e cair fora, não caia nessa de ""Welcome to my home"".";False;;;;
Resultados Digitais;A empresa finge que não vê os problemas, que está sempre tudo ótimo. Existe uma peer pressure pesada em manter a boca fechada. A gerência é manipulativa e incompetente. Não tem qualquer pudor em demitir sem dar explicações, e as demissões são frequentes. Não importa a performance do funcionário ou o tempo de casa, o que importa são as 'amizades'. Cobra hora extra, mas não paga por isso. Existe muito competição interna e pouca colaboração. Além de tudo, o nível técnico é baixo e o produto é extremamente legado, é um péssimo lugar para se trabalhar como developer.;False;;;;
Resultados Digitais;"A RD foi e é uma grande decepção na carreira e na vida de grande parte dos que passam por lá. Acredito que em algum momento (2012-2014) tenha sido massa trabalhar lá, mas depois, em se tratando de gestão e desenvolvimento de pessoas, definitivamente a RD cresceu mal, muito mal. O time está - literalmente - doente, Vendas e CS (e acredito que Produto também) sofrem com burnout, depressão, crises de ansiedade e outras doenças psicossomáticas. Já vi muita gente parar no pronto socorro por causa da RD. Já vi muita gente se viciar em drogas ou alcoolismo também... Tem uma lista enorme de problemas e considerações:

Negação dos problemas: o principal problema da RD é a negação sistemática dos problemas. Vai tudo pra debaixo do tapete e se você ressalta um problema ou você sofre um absurdo processo de gaslighting e lavagem e cerebral ou uma sessão de ""bronca"" mesmo nos 1:1 e feedbacks. Se insistir, já sabe o que acontece né? Não importa se é um problema real, não importa se é um problema que te afeta enquanto ser humano ou se traz ineficiência operacional pra empresa. Não importa estar tudo bem, mas sim aparentar estar tudo bem. Como já falaram acima, existe uma absurda peer pressure pra ficar de boca fechada. Tudo na RD é como se fosse problema seu (mesmo que na realidade não seja), fazem você acreditar que sempre você é o problema... Ou você aceita o cabresto ou passa mal - literalmente, até pedir demissão ou ser demitido.

Assédio Moral: felizmente não vi assédio sexual ou racismo durante meu período por lá, mas o assédio moral era frequente, exagerado e público. A gestão frequentemente faz você se sentir um lixo. Piadinhas e o tal do 'mimimi' no processo de gaslighting são frequentes. Não sei se ainda é assim, mas lembro claramente que um funcionário disse que iria processar a empresa quando colocaram ele num ""Mimizômetro"" que inventaram... Já vi gente tendo que pagar atraso com exercício físico. É tudo muito tenso e tóxico. A RD também tolera muita gente tóxica lá, porque a maior parte da gestão é assim.

Favoritismo: você só cresce na RD se for da panela que entrou cedo ou tiver as costas quentes por esta panela. Se você não for da AIESEC ou da Esag/Udesc dificilmente terá uma ascensão fácil. Tem que ter outro tipo de pistolão ou dar MUITA sorte. A RD perde talentos mensalmente, o importante não é ser bom, mas ser da patota. Existem sim, uns ou outros que são tão bons, mas tão bons que não podem ser ignorados, mas são a exceção, uma minoria ínfima... Quando a pessoa é da panela, pode ter péssimos números e ainda ser promovida, ter cargo inventado pra ela, etc. Já teve gestor de vendas que ficou mais de ano sem bater meta e teve um cargo inventado no Marketing pra ficar encostado. Em Vendas e CS o favoritismo faz os melhores leads e contas serem distribuidos de forma desigual e extremamente parcial e desrespeitosa para depois jogarem os falsos e óbvios números ruins na sua cara.

Falta de honestidade e transparência: os números macro da RD são incrivelmente abertos, mas toda a realidade micro é guardada a sete chaves pela Gestão. A única abertura é quando você está a perigo de ser demitido, isso é dito sempre e de forma tranquila... Já critérios de promoção, de rotation, bonificação, isso tudo é muito escondido... A RD é pseudo datadriven e ai de você se vier com um número que não é bonito pra panela ou não faz parte da política deles... Existe uma condição escrita que diz/dizia que toda pessoa de Vendas pode ir pra CS e vice-versa ""a qualquer momento"". Na prática, você conta nos dedos quantas vezes isso ocorreu... 
 
Máquina quebrada: a suposta máquina inbound de Marketing, Vendas e CS não funciona muito bem. Marketing gere leads bem ruins em sua maioria, e dependendo do mês, até poucos... Conclusão, isso se reflete em Vendas que tem que fechar qualquer cliente de qualquer jeito e CS que assume a bomba e tem que ficar segurando o churn. Fora a quantidade absurda de contas por cada CSM que de fato não consegue entregar sucesso para as contas desalinhadas que Vendas tem que vender - muito mais pra manter o emprego do que pra ter uma comissão astronômica. Isso gera um estresse desnecessário entre Vendas e CS, enquanto o Marketing sai praticamente ileso. Os vendedores que façam outbound - sem suporte, sem processo, sem ajuda, sem compreensão, sem métricas separadas... Os números tem que fechar na marra e quem paga o pato são as áreas de Vendas e CS, especificamente na saúde desses profissionais... Isso gera várias consequencias também. Deem uma olhada nas avaliações da empresa no Facebook e a enorme quantidade de clientes reclamando... Se tirar as avaliações de funcionários - que são mais de 500 - dá pra ver que a nota da RD no FB é absurdamente maquiada.

RH Omisso: diante disso tudo, o RH só sabe contratar, demitir, fazer festa e inventar nome em inglês pra tudo. O RH não vê (ou finge que não vê) os problemas e os casos de assédio. Não há um business partner para perguntar como está seu dia a dia, como você vê sua carreira etc. Não se preocupam com o absurdo turnover... A RD cresce e tem que contratar, mas tem muita reposição também... RH omisso, impotente e infinitamente fraco se comparado às outras diretorias. 

Falta de respeito pelos funcionários enquanto pessoas: isso tudo se traduz numa enorme falta de respeito às pessoas dos colaboradores... tem gente que vem de outros estados e é demitida em poucos meses, gente que está com familiar gravemente doente e é obrigada a trabalhar (se for da panela pode faltar ou ter meta reduzida de boa...), falta de pagamento de horas extras, estão cagando pra sua carreira (se vc não for da panelinha) etc. Tratam você como um número mas a (suposta) cultura dá uma enganada nisso. Podiam ser honestos pelo menos. 

Enfim, acredito que embora o Eric seja uma pessoa incrível, confiou nas pessoas erradas para a gestão e agora fecha os olhos para os problemas. A RD vale a pena só se você estiver bem no início da carreira, na facul ou recém formado ou se estiver em transição de carreira e precisar muito de uma experiência em tecnologia ou marketing digital - mas prepare o rivotril e a cachaça pra aguentar...

No mais, excelente iniciativa @startupdareal! Já passou da hora de abrir a caixa preta das startups, não podemos achar bonito só quando é Hollywood ou no Esporte...";False;;;;
Resultados Digitais ;Uma merda! A empresa é uma enganação!;False;;;;
Revelo;A empresa é legal de trabalhar, você conhece todo mundo e pode aprender de outras áreas (empresa pequena) Há dois ou três head de área que estão bem preparados para serem. Tem outros que estão numa função para a qual eles não estão preparados (um deles passou de estagiário para head... comete muitos erros e joga a culpa nos outros) Há um fanatismo por algumas áreas e tem outras que são totalmente esquecidas. Em geral os dias são bem calmos, não te pedem para trabalhar horas extra, mesmo que você fique quase sempre mais tempo. Não vejo um plano de carreira determinado, então venha se oferecerem um cargo de head, se não é bem provável que você fique no lugar que está por bastante tempo. ;False;;;;
Revelo;Gosto de trabalhar aqui. Recomendo.;False;;;;
Revelo;Uma empresa que dá voz para todos os funcionário, tem projetos que são liderados por estagiários. Todas as áreas se comunicam e tem muito projeto de integração entre áreas. Recomendo muito quem quiser conhecer o mercado de gestão de pessoas. Eles de fato valorizam cada pessoa.;False;;;;
Revelo;"A empresa fala uma coisa e faz outras, te força a calar-se sobre tudo que acha errado. Apesar de ter sido muito receptiva e aberta no começo, atualmente qualquer comentário que seja feito e não seja de acordo com a visão dos donos é repudiado e de preferência em público. Além disso, existiu um evento as sexta-ferias que seria para fazerem perguntas, quando existiu um formulário anônimo os sócios deixaram claro que aquilo era um absurdo e logo em seguida nunca mais fizeram esse evento. A empresa só tem líderes homens e é tipicamente machista. A única gerente que teve foi demitida. As mulheres estão em vendas (em sua maioria) e os homens no time de tecnologia. Os projetos, por mais dados que eles tenham, acabam sendo decididos com ""a prioridade é essa que eu disse, porque eu disse"". Então, para quem procura um clima descontraído e bacana para aprender e participar da criação de algo, a Revelo não é exatamente o melhor lugar, a menos que você seja puxa saco dos donos. Não confio no meu gerente para me desenvolver a carreira, tanto ele quanto outros pares já ou gritaram comigo ou me diminuíram na frente dos outros. Ninguém admite os erros que comete, todo mundo quer ser dono do projeto que dá certo. As campanhas de marketing e relatórios vão para o ar sem ser corretamente revisados. Algumas áreas mal conhecem a plataforma, nem sabem como o sistema funciona. E por último, demitem as pessoas no ultimo dia da semana e as 18h para que não possa ""atrapalhar ou estragar o dia dos outros funcionários""";False;;;;
Rock Content;O ambiente é super agradável e a galera é muito foda.;False;;;;
Rock Content;Disparado o maior crescimento profissional e pessoal que já tive na vida. A cultura de aprendizado e crescimento não é conversa fiada. As pessoas realmente se ajudam e ensinam muito umas pras outras. É foda.;False;;;;
Rock Content;Melhor empresa que já trabalhei. Tem problemas como qualquer outra startup (pagam mal, por exemplo), mas o aprendizado e evolução que qualquer um pode ter lá dentro é incomparável. Todos tem plano de carreira e metas claras, a promoção não é feita em cima de critérios subjetivos. A cultura é bem definida, e não é mimimi de startup merda.;False;;;;
Rock Content;negativo. Pessoas passam mal de stress, RH debochado, liderança machista sem noção (chegou em uma reunião perguntando qm já tinha sido estuprada.......), plano de carreira defasado, salarios mais baixos do mercado, precarizacao do mercado de redação, líderes tem GhostWrite para fazer os textos que  assinam, ignora sugestoes e pedidos de melhoria q vc faz. Alta rotação de funcionários, ambiente pouco amigável falta de estrutura para trabalhar. Processos desorganizados. Bom só pra estagio. Nao para carreira.;False;;;;
Rock Content;Da pra aprender na empresa mas nao recomendo seguir carreira nela. entra, aprende o que dá e cai fora.;False;;;;
Rock Content;"Contras: A pressão é absurda. Pedem muito e não pagam de acordo. As metas são uma loucura, por vezes impossíveis. É bem comum ter funcionários com burnout, stress e ansiedade por conta do trabalho. Muitos processos ainda estão se estruturando, então as coisas podem ser um pouco desorganizadas. 

Prós: A equipe é ótima. O ambiente é legal e realmente dá pra aprender coisa demais lá dentro. É quase uma pós em marketing. São corretos com pagamentos e os benefícios são bons. Dão bastante liberdade para sugestões, mas ainda deveriam ouvir mais os funcionários. ";False;;;;
Rock Content;Além do clássico paga mal e exigem muito, a Rock é um lugar que consegue fazer algum tipo de lavagem cerebral com seus funcionários. O dia a dia é estressante, mas a galera releva por conta da cerveja toda sexta-feira. Prometem mil maravilhas para os clientes, mas não conseguem entregar direito. Você pode até crescer dentro da empresa, mas numa proporção muito menor que o resto do mercado. Vários funcionários com depressão. Direção machista, omissa e escrota.;False;;;;
Rock Content;"É o primeiro emprego de muita gente, então é normal entrar gente achando que vai ser moleza. Não é. Trabalha-se muito, mas esse lance de ""passar mal de estresse"" é coisa de gente que isso aqui é a VIDA deles. Com a quantidade de gelas e eventos, o pessoal que nunca superou o Ensino Médio fica achando que tem que ser amigo de todo mundo e participar de tudo. Não tem, faz seu trabalho e fica de boa que ninguém enche o saco. Em alguns setores, a pressão realmente é maior, principalmente o time de inside sales (que não é o meu). Sempre senti muito apoio dos meus gerentes, mas também há cobrança e puxada de orelha. Tem benefícios bons, os horários flexíveis são reais e isso me proporciona uma qualidade de vida imensa. Tem gente que quer fazer stories das festas, tem gente que prefere ter tempo pra levar a avó ao médico. Há pouco mais de seis meses, a empresa cortou as asinhas de quem fazia hora-extra pra parecer ~exausto. Pontos que podem melhorar: salário inicial, principalmente. Também seria legal fazer menos reuniões e a gente ter um planejamento interno de carreira. No mais, gosto bastante de trabalhar e não sairia para outras startups ou agências em BH.";False;;;;
Rock content;Péssimo;False;;;;
Rock Content;"Infelizmente tenho me decepcionado muito com a empresa.

Vocês lembram do blog post que fizeram? Pois é, tive que dar o braço a torcer e admitir que tinha muita verdade lá (e nos comentários também). Pena que o resultado foi uma reunião simbólica com muita rasgação de ceda e pouquíssimas críticas reais. O RH ainda não faz o dever de casa, o CEO marcou umas conversas mas não tem empatia/atenção suficiente pra ouvir subordinado, e uma minoria exibida preferiu rasgar seda na reunião e falar bem da empresa em vez de dar voz pra quem não está 100% satisfeito.

Eu nunca comprei essa fábula de que lá é ""diferente"" e melhor, até porque é uma empresa extremamente burocrática onde as mudanças demoram anos pra acontecer. A tal ""plataforma nova"" está a um ano e meio sendo feita e até hoje não tem nem 10% dos recursos da antiga, apesar de todo dia colocarem coisa inútil lá. Nós de CS e produção estamos nos matando pra tirar leite de pedra daquilo. Se tiver um motivo pra empresa quebrar num futuro próximo vai ser aquela aberração.

Outro problema é que a Rock Content não sabe conversar com o funcionário. O feedback é mínimo, e one-on-one é basicamente um espaço pra falar de métricas e de trivialidades. A exceção só existe para os funcionários favoritos: aí sim dá pra subir na carreira, já que você tem quase uma mentoria. Já foi meu caso, e admito que não me orgulho disso, pois vi colegas sendo deixados de lado e até saindo, enquanto eu era promovido.

Enfim, é uma startup com eficiência de funcionalismo público e rotatividade de McDonalds.

A última patifaria da vez é que atrelaram as promoções a um formulário onde funcionários dão notas (mínimo de 1, máximo de 3) para seus colegas. O que não falaram é que logo depois o RH iria EDITAR a média final. Teve gente que ia ficar com média perto de 3 (dá pra ver as notas individuais) e terminou com quase 2. Teve gente que ia tirar pouco mais de 2.5 mas foi ajustado pra ficar com quase 3. Acharam que os funcionários não iriam conversar entre eles.

O RH percebeu que tinha uma bomba nas mãos: a empresa tá acima da média, e quase todo mundo merece promoção. Aí sentaram com os gestores e deram nota menor pra quem já foi promovido e nota maior pra quem vai ser. Eu mesmo fui promovidx recentemente e fiquei com nota lá embaixo. Cadê a coerência?

Daí fica a pergunta: porque não ser transparente? Já que o RH e os gestores vão ajustar as notas, porque não fazer esse processo de forma aberta?

Outro problema sério é o CEO fazendo discurso de que ""funcionário que pede treinamento nem devia estar aqui"" ou que ""gente que chega reclamando eu mando embora"". E olha que ele próprio reclama o tempo todo de tudo. Nunca entendi a quantidade de estresse daquele coitado. Apesar de postar foto sorrindo o tempo todo ele anda nos corredores e participa de reuniões com uma cara fechada e de poucos amigos que fica parecendo que morreu alguém da família. Relaxa, cara.";False;;;;
Rock Content;Acho ruim. Eles jamais ajustam os preços das tarefas e vivem mudando as regras, sempre dificultando para os freelancers. Eu tinha aberto mão de trabalhar em empresas, mas diante do que a Rock me oferece, já estou correndo atrás de oportunidades.;False;;;;
Rock Content ;Nunca aprendi tanto em nenhum lugar que trabalhei. Salário não é o melhor mas o crescimento de carreira vale a pena. ;False;;;;
RockContent ;Empresa cobra muito e paga pouco. Só fundadores arrogantes e sem propósito. ;False;;;;
Sage;"Pontos fracos:
  - Metas impossíveis com o propósito de ""motivar"" funcionários a trabalhar, esqueçerem suas famílias por um salário ridículo, tudo embrulhado com um papel
    de empresa ""família"" para você se sentir parte.
  - Equipe de produtos sem foco, somente obedeçendo ao CEO por medo de demissão.
  - CEO machista com casos de assédio à funcionárias.
Pontos fortes:
  - Dia do abraço (lol)

Frases do CEO:
- ""Por mim, demitiria toda a equipe de desenvolvimento""
- ""Temos que esqueçer da gente e dar para a Sage""
";False;;;;
Samba Tech;Ceo egocêntrico, não se preocupa com a empresa, somente com imagem sua própria imagem. Por vaidade cria um ambiente hostil, pessoas tem medo. A empresa acaba perdendo o foco e andando de lado, mas suas palestras vão bem, obrigado.;False;;;;
Samba Tech;Muita autonomia e poder para quem tem ideias e quer fazer acontecer. Uma coisa que vivo hoje na Samba e não vivi em outras startups: minha própria vida. Aqui eles não pedem para você abdicar da sua vida pela empresa. ;False;;;;
Samba Tech;Empresa FODA! Embaixadora da cultura positiva no ecossistema das Startups! Autonomia pra quem quer fazer a diferença e ambiente inovador!;False;;;;
Samba Tech;"A Samba é uma empresa fantástica! Proporciona muita oportunidade pra quem realmente quer fazer algo relevante. 
Cheia de funcionários fodas e inteligentes. De estagiários até diretores, ah e pra quem não sabe, aqui na Samba quem comanda as Diretorias de Operações e Tecnologia são mulheres!
Como qualquer outra startup que busca crescer, somos exigentes e rigorosos! 
Problemas? Temos vários! 
Mas ainda bem né? Sinal que tem muito espaço pra esse monte de gente foda construir algo incrível juntos!
Aqui é GoBig or GoHome";False;;;;
Samba Tech;Lugar bacana, com pessoas incríveis mas extremamente desorganizado. O RH se preocupa com o que é conveniente, funcionarios insatisfeitos constantemente são ignorados. Alem disso, metas e estrategias absurdas são implementados do dia pra noite, exigindo e cobrando dos funcionarios algo praticamente inalcancavel num curto periodo de tempo. ;False;;;;
Samba Tech;"A Samba tem muita coisa boa. O escritório, desde quando era lá na contorno, sempre foi massa. Eu não conheço todas as startups de BH, mas talvez o escritório seja um dos mais fodas de todas. Eles tem muito foco na cultura, em passar valores, essas coisas que toda startup (ou empresa, sei lá) busca fazer. O salário tá na média de BH, não tenho muito o que reclamar, sendo bem sincero. Além disso, tem vários benefícios, que são ótimos também. A Samba também tem ações de caridade, uma parada que eu particularmente dou mt valor. 

Por outro lado, como qqr empresa que tem seus pontos positivos e negativos, a Samba tem umas coisas meio chatas... Por exemplo... Os funcionários que sairam fora de lá ou pq discordam dos gerentes, ou pq queriam buscar outros ares costumam ser perseguidos ""pessoalmente"" pelo ceo. Conheço gente (mais de 1) que ficou 2 anos sem trampo pq a Samba queimava os caras em tudo qt é lugar. Sem contar que me parece que ela faz uma panelinha de contratação com algumas outras startups, minando o funcionário e meio que deixando ele refém. Acho paia.

Particularmente, uma das coisas que mais me frustrou trabalhando lá foi que praticamente nenhuma tecnologia é feita por eles . O player é feito por outra empresa, eles só fizeram o ""skin"" dele, tp winamp, tá ligado? O CEO desfilou pelo planeta com a Microsoft, mas até hoje tudo fica na AWS (???). O Kast n teve nenhum cliente! Daí agora inventaram um trem que é concorrente da Hotmart, só que pior... Vai entender... Fora isso, os caras já fizeram parceria com deus e o mundo e TODAS deram merda. Parece que os caras tem a mão cagada qd é pra fazer algo com outra firma e sempre dá errado. Cansei de ver e ouvir sobre isso no mercado, em eventos e inclusive todo mundo comentava na clássica radio peao.

No mais, send bem sincero, os caras pagam em dia e como disse tem vários benefícios bons, além da estrutura que é mt boa . O ceo realmente é um cara acessível dentro da empresa, ao menso qd estive lá . Particularmente n sou fa dessa pegada de estrelismo dele, até pq é mt mais fumaça q fogo (na minha visão) No geral o tratamento com funcionários é de boa (tem sempre problemas, mas pra mim é normal numa empresa qd ela cresce e qd tem mta gente). É uma empresa nota 5,5/10 o que já é bem melhor q mt lugar por ai.";False;;;;
Samba Tech;Maior feito da empresa foi a criação e curadoria da pagina de perfil do CEO no linkedin.;False;;;;
Samba Tech;"Empresa que exige muito e paga mal (clássico). Não há transparência nas tomadas de decisões e sem nenhuma perspectiva de carreira, a não ser que puxe saco dos líderes e do CEO. 

O RH (que não tem nada de humanos), está pouco se importando com os funcionários, só pensam em metas que normalmente são impossíveis de ser cumpridas. E insiste em OKRs para explorar ainda mais.

CEO da empresa (Gustavo Caetano) é extremamente egocêntrico e machista. Conhecido pelo seu livro ""pense simples"" (há boatos que nem foi ele que escreveu), e é conhecido como o Zuckerberg brasileiro (tão escroto quanto).

No mais, é uma empresa que te trará grande experiência, principalmente para não voltar a trabalhar lá. Se ainda sim gostou da samba, relaxa que SEMPRE vai ter vagas abertas (sempre tem alguém saindo).";False;;;;
